capture_date,insurer,product_family_id,product_name_zh,category,comparison_bucket,payment_mode,payment_term_years,policy_year,age,total_paid,guaranteed_cash_value,reversionary_bonus_cash_value,terminal_bonus_cash_value,total_surrender_value,surrender_to_paid_pct,guaranteed_to_paid_pct,pdf_file
2026-05-11,FWD,fwd_home_legacy,家 ‧ 年華壽險計劃,life-savings,5Y_MONTHLY,MONTHLY,5,41,72,77999,88994,31357,327847,448199,574.62,114.1,20260511_FWD_LIFESAVING_HomeLegacy_PREMIUM1300_MONTHLY_5pay.pdf
2026-05-11,FWD,fwd_home_legacy,家 ‧ 年華壽險計劃,life-savings,5Y_MONTHLY,MONTHLY,5,42,73,77999,89801,33231,348337,471370,604.33,115.13,20260511_FWD_LIFESAVING_HomeLegacy_PREMIUM1300_MONTHLY_5pay.pdf
2026-05-11,FWD,fwd_home_legacy,家 ‧ 年華壽險計劃,life-savings,5Y_MONTHLY,MONTHLY,5,43,74,77999,90635,35190,370006,495833,635.69,116.2,20260511_FWD_LIFESAVING_HomeLegacy_PREMIUM1300_MONTHLY_5pay.pdf
2026-05-11,FWD,fwd_home_legacy,家 ‧ 年華壽險計劃,life-savings,5Y_MONTHLY,MONTHLY,5,44,75,77999,91493,37237,392924,521655,668.8,117.3,20260511_FWD_LIFESAVING_HomeLegacy_PREMIUM1300_MONTHLY_5pay.pdf
2026-05-11,FWD,fwd_home_legacy,家 ‧ 年華壽險計劃,life-savings,5Y_MONTHLY,MONTHLY,5,45,76,77999,92374,39379,417173,548927,703.76,118.43,20260511_FWD_LIFESAVING_HomeLegacy_PREMIUM1300_MONTHLY_5pay.pdf
2026-05-11,FWD,fwd_home_legacy,家 ‧ 年華壽險計劃,life-savings,5Y_MONTHLY,MONTHLY,5,46,77,77999,93241,41610,442882,577734,740.69,119.54,20260511_FWD_LIFESAVING_HomeLegacy_PREMIUM1300_MONTHLY_5pay.pdf
2026-05-11,FWD,fwd_home_legacy,家 ‧ 年華壽險計劃,life-savings,5Y_MONTHLY,MONTHLY,5,47,78,77999,94131,43931,470097,608159,779.7,120.68,20260511_FWD_LIFESAVING_HomeLegacy_PREMIUM1300_MONTHLY_5pay.pdf
2026-05-11,FWD,fwd_home_legacy,家 ‧ 年華壽險計劃,life-savings,5Y_MONTHLY,MONTHLY,5,48,79,77999,95042,46347,498915,640305,820.91,121.85,20260511_FWD_LIFESAVING_HomeLegacy_PREMIUM1300_MONTHLY_5pay.pdf
2026-05-11,FWD,fwd_home_legacy,家 ‧ 年華壽險計劃,life-savings,5Y_MONTHLY,MONTHLY,5,49,80,77999,95979,48863,529430,674274,864.46,123.05,20260511_FWD_LIFESAVING_HomeLegacy_PREMIUM1300_MONTHLY_5pay.pdf
2026-05-11,FWD,fwd_home_legacy,家 ‧ 年華壽險計劃,life-savings,5Y_MONTHLY,MONTHLY,5,50,81,77999,96940,51479,561750,710170,910.49,124.28,20260511_FWD_LIFESAVING_HomeLegacy_PREMIUM1300_MONTHLY_5pay.pdf
2026-05-11,FWD,fwd_home_legacy,家 ‧ 年華壽險計劃,life-savings,5Y_MONTHLY,MONTHLY,5,51,82,77999,97928,54202,595986,748117,959.14,125.55,20260511_FWD_LIFESAVING_HomeLegacy_PREMIUM1300_MONTHLY_5pay.pdf
2026-05-11,FWD,fwd_home_legacy,家 ‧ 年華壽險計劃,life-savings,5Y_MONTHLY,MONTHLY,5,52,83,77999,98943,57036,632260,788240,1010.58,126.85,20260511_FWD_LIFESAVING_HomeLegacy_PREMIUM1300_MONTHLY_5pay.pdf
2026-05-11,FWD,fwd_home_legacy,家 ‧ 年華壽險計劃,life-savings,5Y_MONTHLY,MONTHLY,5,53,84,77999,99984,59985,670690,830660,1064.96,128.19,20260511_FWD_LIFESAVING_HomeLegacy_PREMIUM1300_MONTHLY_5pay.pdf
2026-05-11,FWD,fwd_home_legacy,家 ‧ 年華壽險計劃,life-savings,5Y_MONTHLY,MONTHLY,5,54,85,77999,101051,63051,711420,875524,1122.48,129.55,20260511_FWD_LIFESAVING_HomeLegacy_PREMIUM1300_MONTHLY_5pay.pdf
2026-05-11,FWD,fwd_home_legacy,家 ‧ 年華壽險計劃,life-savings,5Y_MONTHLY,MONTHLY,5,55,86,77999,102146,66241,754591,922978,1183.32,130.96,20260511_FWD_LIFESAVING_HomeLegacy_PREMIUM1300_MONTHLY_5pay.pdf
2026-05-11,FWD,fwd_home_legacy,家 ‧ 年華壽險計劃,life-savings,5Y_MONTHLY,MONTHLY,5,56,87,77999,103181,69550,800456,973187,1247.69,132.29,20260511_FWD_LIFESAVING_HomeLegacy_PREMIUM1300_MONTHLY_5pay.pdf
2026-05-11,FWD,fwd_home_legacy,家 ‧ 年華壽險計劃,life-savings,5Y_MONTHLY,MONTHLY,5,57,88,77999,104237,72983,849092,1026313,1315.8,133.64,20260511_FWD_LIFESAVING_HomeLegacy_PREMIUM1300_MONTHLY_5pay.pdf
2026-05-11,FWD,fwd_home_legacy,家 ‧ 年華壽險計劃,life-savings,5Y_MONTHLY,MONTHLY,5,58,89,77999,105316,76545,900674,1082536,1387.88,135.02,20260511_FWD_LIFESAVING_HomeLegacy_PREMIUM1300_MONTHLY_5pay.pdf
2026-05-11,FWD,fwd_home_legacy,家 ‧ 年華壽險計劃,life-savings,5Y_MONTHLY,MONTHLY,5,59,90,77999,106422,80241,955384,1142048,1464.18,136.44,20260511_FWD_LIFESAVING_HomeLegacy_PREMIUM1300_MONTHLY_5pay.pdf
2026-05-11,FWD,fwd_home_legacy,家 ‧ 年華壽險計劃,life-savings,5Y_MONTHLY,MONTHLY,5,60,91,77999,107552,84075,1013422,1205050,1544.96,137.89,20260511_FWD_LIFESAVING_HomeLegacy_PREMIUM1300_MONTHLY_5pay.pdf
2026-05-11,FWD,fwd_home_legacy,家 ‧ 年華壽險計劃,life-savings,5Y_MONTHLY,MONTHLY,5,61,92,77999,108711,88053,1074998,1271763,1630.49,139.37,20260511_FWD_LIFESAVING_HomeLegacy_PREMIUM1300_MONTHLY_5pay.pdf
2026-05-11,FWD,fwd_home_legacy,家 ‧ 年華壽險計劃,life-savings,5Y_MONTHLY,MONTHLY,5,62,93,77999,109897,92180,1140335,1342413,1721.06,140.9,20260511_FWD_LIFESAVING_HomeLegacy_PREMIUM1300_MONTHLY_5pay.pdf
2026-05-11,FWD,fwd_home_legacy,家 ‧ 年華壽險計劃,life-savings,5Y_MONTHLY,MONTHLY,5,63,94,77999,111107,96462,1209673,1417243,1817,142.45,20260511_FWD_LIFESAVING_HomeLegacy_PREMIUM1300_MONTHLY_5pay.pdf
2026-05-11,FWD,fwd_home_legacy,家 ‧ 年華壽險計劃,life-savings,5Y_MONTHLY,MONTHLY,5,64,95,77999,112349,100904,1283265,1496519,1918.64,144.04,20260511_FWD_LIFESAVING_HomeLegacy_PREMIUM1300_MONTHLY_5pay.pdf
2026-05-11,FWD,fwd_home_legacy,家 ‧ 年華壽險計劃,life-savings,5Y_MONTHLY,MONTHLY,5,65,96,77999,113615,105513,1361387,1580516,2026.33,145.66,20260511_FWD_LIFESAVING_HomeLegacy_PREMIUM1300_MONTHLY_5pay.pdf
2026-05-11,FWD,fwd_home_legacy,家 ‧ 年華壽險計劃,life-savings,5Y_MONTHLY,MONTHLY,5,66,97,77999,114792,110295,1437762,1662850,2131.89,147.17,20260511_FWD_LIFESAVING_HomeLegacy_PREMIUM1300_MONTHLY_5pay.pdf
2026-05-11,FWD,fwd_home_legacy,家 ‧ 年華壽險計劃,life-savings,5Y_MONTHLY,MONTHLY,5,67,98,77999,115993,115257,1518321,1749571,2243.07,148.71,20260511_FWD_LIFESAVING_HomeLegacy_PREMIUM1300_MONTHLY_5pay.pdf
2026-05-11,FWD,fwd_home_legacy,家 ‧ 年華壽險計劃,life-savings,5Y_MONTHLY,MONTHLY,5,68,99,77999,117217,120404,1603302,1840924,2360.19,150.28,20260511_FWD_LIFESAVING_HomeLegacy_PREMIUM1300_MONTHLY_5pay.pdf
2026-05-11,FWD,fwd_home_legacy,家 ‧ 年華壽險計劃,life-savings,5Y_MONTHLY,MONTHLY,5,69,100,77999,118462,125744,1692949,1937157,2483.57,151.88,20260511_FWD_LIFESAVING_HomeLegacy_PREMIUM1300_MONTHLY_5pay.pdf
2026-05-11,FWD,fwd_home_legacy,家 ‧ 年華壽險計劃,life-savings,5Y_MONTHLY,MONTHLY,5,70,101,77999,119338,131285,1783913,2034537,2608.41,153,20260511_FWD_LIFESAVING_HomeLegacy_PREMIUM1300_MONTHLY_5pay.pdf
2026-05-11,FWD,fwd_home_legacy,家 ‧ 年華壽險計劃,life-savings,5Y_MONTHLY,MONTHLY,5,71,102,77999,120222,137033,1879556,2136812,2739.54,154.13,20260511_FWD_LIFESAVING_HomeLegacy_PREMIUM1300_MONTHLY_5pay.pdf
2026-05-11,FWD,fwd_home_legacy,家 ‧ 年華壽險計劃,life-savings,5Y_MONTHLY,MONTHLY,5,72,103,77999,121112,142997,1980120,2244230,2877.25,155.27,20260511_FWD_LIFESAVING_HomeLegacy_PREMIUM1300_MONTHLY_5pay.pdf
2026-05-11,FWD,fwd_home_legacy,家 ‧ 年華壽險計劃,life-savings,5Y_MONTHLY,MONTHLY,5,73,104,77999,122011,149185,2085853,2357050,3021.9,156.43,20260511_FWD_LIFESAVING_HomeLegacy_PREMIUM1300_MONTHLY_5pay.pdf
2026-05-11,FWD,fwd_home_legacy,家 ‧ 年華壽險計劃,life-savings,5Y_MONTHLY,MONTHLY,5,74,105,77999,122916,155604,2197017,2475538,3173.81,157.59,20260511_FWD_LIFESAVING_HomeLegacy_PREMIUM1300_MONTHLY_5pay.pdf
2026-05-11,FWD,fwd_home_legacy,家 ‧ 年華壽險計劃,life-savings,5Y_MONTHLY,MONTHLY,5,75,106,77999,123824,162265,2313891,2599981,3333.35,158.75,20260511_FWD_LIFESAVING_HomeLegacy_PREMIUM1300_MONTHLY_5pay.pdf
2026-05-11,FWD,fwd_home_legacy,家 ‧ 年華壽險計劃,life-savings,5Y_MONTHLY,MONTHLY,5,76,107,77999,124744,169175,2436761,2730680,3500.92,159.93,20260511_FWD_LIFESAVING_HomeLegacy_PREMIUM1300_MONTHLY_5pay.pdf
2026-05-11,FWD,fwd_home_legacy,家 ‧ 年華壽險計劃,life-savings,5Y_MONTHLY,MONTHLY,5,77,108,77999,125667,176344,2565941,2867953,3676.91,161.11,20260511_FWD_LIFESAVING_HomeLegacy_PREMIUM1300_MONTHLY_5pay.pdf
2026-05-11,FWD,fwd_home_legacy,家 ‧ 年華壽險計劃,life-savings,5Y_MONTHLY,MONTHLY,5,78,109,77999,126598,183782,2701744,3012125,3861.75,162.31,20260511_FWD_LIFESAVING_HomeLegacy_PREMIUM1300_MONTHLY_5pay.pdf
2026-05-11,FWD,fwd_home_legacy,家 ‧ 年華壽險計劃,life-savings,5Y_MONTHLY,MONTHLY,5,79,110,77999,127536,191499,2844508,3163544,4055.88,163.51,20260511_FWD_LIFESAVING_HomeLegacy_PREMIUM1300_MONTHLY_5pay.pdf
2026-05-11,FWD,fwd_home_legacy,家 ‧ 年華壽險計劃,life-savings,5Y_MONTHLY,MONTHLY,5,80,111,77999,128482,199505,2994587,3322575,4259.77,164.72,20260511_FWD_LIFESAVING_HomeLegacy_PREMIUM1300_MONTHLY_5pay.pdf
2026-05-11,FWD,fwd_home_legacy,家 ‧ 年華壽險計劃,life-savings,5Y_MONTHLY,MONTHLY,5,81,112,77999,129434,207812,3152354,3489602,4473.91,165.94,20260511_FWD_LIFESAVING_HomeLegacy_PREMIUM1300_MONTHLY_5pay.pdf
2026-05-11,FWD,fwd_home_legacy,家 ‧ 年華壽險計劃,life-savings,5Y_MONTHLY,MONTHLY,5,82,113,77999,130393,216430,3318199,3665023,4698.81,167.17,20260511_FWD_LIFESAVING_HomeLegacy_PREMIUM1300_MONTHLY_5pay.pdf
2026-05-11,FWD,fwd_home_legacy,家 ‧ 年華壽險計劃,life-savings,5Y_MONTHLY,MONTHLY,5,83,114,77999,131357,225371,3492535,3849264,4935.02,168.41,20260511_FWD_LIFESAVING_HomeLegacy_PREMIUM1300_MONTHLY_5pay.pdf
2026-05-11,FWD,fwd_home_legacy,家 ‧ 年華壽險計劃,life-savings,5Y_MONTHLY,MONTHLY,5,84,115,77999,132330,234648,3675788,4042766,5183.1,169.66,20260511_FWD_LIFESAVING_HomeLegacy_PREMIUM1300_MONTHLY_5pay.pdf
2026-05-11,FWD,fwd_home_legacy,家 ‧ 年華壽險計劃,life-savings,5Y_MONTHLY,MONTHLY,5,85,116,77999,133312,244272,3868410,4245995,5443.65,170.92,20260511_FWD_LIFESAVING_HomeLegacy_PREMIUM1300_MONTHLY_5pay.pdf
2026-05-11,FWD,fwd_home_legacy,家 ‧ 年華壽險計劃,life-savings,5Y_MONTHLY,MONTHLY,5,86,117,77999,134300,254258,4070886,4459444,5717.31,172.18,20260511_FWD_LIFESAVING_HomeLegacy_PREMIUM1300_MONTHLY_5pay.pdf
2026-05-11,FWD,fwd_home_legacy,家 ‧ 年華壽險計劃,life-savings,5Y_MONTHLY,MONTHLY,5,87,118,77999,135293,264617,4283708,4683619,6004.72,173.45,20260511_FWD_LIFESAVING_HomeLegacy_PREMIUM1300_MONTHLY_5pay.pdf
2026-05-11,FWD,fwd_home_legacy,家 ‧ 年華壽險計劃,life-savings,5Y_MONTHLY,MONTHLY,5,88,119,77999,136296,275366,4507404,4919067,6306.58,174.74,20260511_FWD_LIFESAVING_HomeLegacy_PREMIUM1300_MONTHLY_5pay.pdf
2026-05-11,FWD,fwd_home_legacy,家 ‧ 年華壽險計劃,life-savings,5Y_MONTHLY,MONTHLY,5,89,120,77999,137307,286517,4742522,5166348,6623.61,176.04,20260511_FWD_LIFESAVING_HomeLegacy_PREMIUM1300_MONTHLY_5pay.pdf
2026-05-11,FWD,fwd_home_legacy,家 ‧ 年華壽險計劃,life-savings,OUT_OF_SCOPE,SINGLE,1,1,31,15599,3407,2,310,3720,23.8477,21.8411,20260510_FWD_LIFESAVING_HomeLegacy_USD15600_SINGLE.pdf
2026-05-11,FWD,fwd_home_legacy,家 ‧ 年華壽險計劃,life-savings,OUT_OF_SCOPE,SINGLE,1,2,32,15599,3528,6,999,4534,29.066,22.6168,20260510_FWD_LIFESAVING_HomeLegacy_USD15600_SINGLE.pdf
2026-05-11,FWD,fwd_home_legacy,家 ‧ 年華壽險計劃,life-savings,OUT_OF_SCOPE,SINGLE,1,3,33,15599,3653,17,1858,5529,35.4446,23.4182,20260510_FWD_LIFESAVING_HomeLegacy_USD15600_SINGLE.pdf
2026-05-11,FWD,fwd_home_legacy,家 ‧ 年華壽險計劃,life-savings,OUT_OF_SCOPE,SINGLE,1,4,34,15599,3783,34,2923,6741,43.2143,24.2516,20260510_FWD_LIFESAVING_HomeLegacy_USD15600_SINGLE.pdf
2026-05-11,FWD,fwd_home_legacy,家 ‧ 年華壽險計劃,life-savings,OUT_OF_SCOPE,SINGLE,1,5,35,15599,3916,58,4241,8217,52.6765,25.1042,20260510_FWD_LIFESAVING_HomeLegacy_USD15600_SINGLE.pdf
2026-05-11,FWD,fwd_home_legacy,家 ‧ 年華壽險計劃,life-savings,OUT_OF_SCOPE,SINGLE,1,10,40,15599,4588,221,7319,12129,77.755,29.4121,20260510_FWD_LIFESAVING_HomeLegacy_USD15600_SINGLE.pdf
2026-05-11,FWD,fwd_home_legacy,家 ‧ 年華壽險計劃,life-savings,OUT_OF_SCOPE,SINGLE,1,15,45,15599,5277,480,11782,17540,112.4431,33.8291,20260510_FWD_LIFESAVING_HomeLegacy_USD15600_SINGLE.pdf
2026-05-11,FWD,fwd_home_legacy,家 ‧ 年華壽險計劃,life-savings,OUT_OF_SCOPE,SINGLE,1,20,50,15599,6162,827,21193,28183,180.6718,39.5025,20260510_FWD_LIFESAVING_HomeLegacy_USD15600_SINGLE.pdf
2026-05-11,FWD,fwd_home_legacy,家 ‧ 年華壽險計劃,life-savings,OUT_OF_SCOPE,SINGLE,1,25,55,15599,16696,1297,30830,48824,312.9944,107.0325,20260510_FWD_LIFESAVING_HomeLegacy_USD15600_SINGLE.pdf
2026-05-11,FWD,fwd_home_legacy,家 ‧ 年華壽險計劃,life-savings,OUT_OF_SCOPE,SINGLE,1,30,60,15599,17807,1918,44439,64165,411.3405,114.1548,20260510_FWD_LIFESAVING_HomeLegacy_USD15600_SINGLE.pdf
