capture_date,insurer,product_family_id,product_name_zh,category,comparison_bucket,payment_mode,payment_term_years,policy_year,age,total_paid,guaranteed_cash_value,reversionary_bonus_cash_value,terminal_bonus_cash_value,total_surrender_value,surrender_to_paid_pct,guaranteed_to_paid_pct,pdf_file
2026-05-11,FWD,fwd_creative_fortune_plus,創逸致富 (豐裕版),life-savings,10Y_ANNUAL,ANNUAL,10,6,36,93599,42124,762,4629,47516,50.7655,45.004754,20260511_FWD_LIFESAVING_CreativeFortunePlus_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_plus,創逸致富 (豐裕版),life-savings,10Y_ANNUAL,ANNUAL,10,7,37,109199,58974,907,5786,65667,60.135166,54.005989,20260511_FWD_LIFESAVING_CreativeFortunePlus_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_plus,創逸致富 (豐裕版),life-savings,10Y_ANNUAL,ANNUAL,10,8,38,124799,78624,1056,5786,85468,68.484523,63.000505,20260511_FWD_LIFESAVING_CreativeFortunePlus_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_plus,創逸致富 (豐裕版),life-savings,10Y_ANNUAL,ANNUAL,10,9,39,140399,101099,1212,8100,110412,78.641586,72.008348,20260511_FWD_LIFESAVING_CreativeFortunePlus_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_plus,創逸致富 (豐裕版),life-savings,10Y_ANNUAL,ANNUAL,10,10,40,155999,127924,1373,8100,137398,88.076206,82.00309,20260511_FWD_LIFESAVING_CreativeFortunePlus_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_plus,創逸致富 (豐裕版),life-savings,10Y_ANNUAL,ANNUAL,10,11,41,155999,127924,1540,8100,137566,88.183899,82.00309,20260511_FWD_LIFESAVING_CreativeFortunePlus_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_plus,創逸致富 (豐裕版),life-savings,10Y_ANNUAL,ANNUAL,10,12,42,155999,127924,1714,8100,137739,88.294797,82.00309,20260511_FWD_LIFESAVING_CreativeFortunePlus_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_plus,創逸致富 (豐裕版),life-savings,10Y_ANNUAL,ANNUAL,10,13,43,155999,127924,1894,8100,137919,88.410182,82.00309,20260511_FWD_LIFESAVING_CreativeFortunePlus_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_plus,創逸致富 (豐裕版),life-savings,10Y_ANNUAL,ANNUAL,10,14,44,155999,127924,2080,10415,140420,90.013398,82.00309,20260511_FWD_LIFESAVING_CreativeFortunePlus_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_plus,創逸致富 (豐裕版),life-savings,10Y_ANNUAL,ANNUAL,10,15,45,155999,127924,2274,10415,140614,90.137757,82.00309,20260511_FWD_LIFESAVING_CreativeFortunePlus_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_plus,創逸致富 (豐裕版),life-savings,10Y_ANNUAL,ANNUAL,10,16,46,155999,127924,2475,11572,141973,91.008917,82.00309,20260511_FWD_LIFESAVING_CreativeFortunePlus_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_plus,創逸致富 (豐裕版),life-savings,10Y_ANNUAL,ANNUAL,10,17,47,155999,127924,2684,12729,143338,91.883922,82.00309,20260511_FWD_LIFESAVING_CreativeFortunePlus_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_plus,創逸致富 (豐裕版),life-savings,10Y_ANNUAL,ANNUAL,10,18,48,155999,127924,2900,16201,147027,94.248681,82.00309,20260511_FWD_LIFESAVING_CreativeFortunePlus_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_plus,創逸致富 (豐裕版),life-savings,10Y_ANNUAL,ANNUAL,10,19,49,155999,127924,3125,19673,150723,96.617927,82.00309,20260511_FWD_LIFESAVING_CreativeFortunePlus_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_plus,創逸致富 (豐裕版),life-savings,10Y_ANNUAL,ANNUAL,10,20,50,155999,127924,3473,20830,152229,97.583318,82.00309,20260511_FWD_LIFESAVING_CreativeFortunePlus_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_plus,創逸致富 (豐裕版),life-savings,10Y_ANNUAL,ANNUAL,10,21,51,155999,127924,3835,35875,167635,107.459022,82.00309,20260511_FWD_LIFESAVING_CreativeFortunePlus_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_plus,創逸致富 (豐裕版),life-savings,10Y_ANNUAL,ANNUAL,10,22,52,155999,127924,4210,49762,181898,116.60203,82.00309,20260511_FWD_LIFESAVING_CreativeFortunePlus_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_plus,創逸致富 (豐裕版),life-savings,10Y_ANNUAL,ANNUAL,10,23,53,155999,127924,4600,64807,197331,126.495042,82.00309,20260511_FWD_LIFESAVING_CreativeFortunePlus_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_plus,創逸致富 (豐裕版),life-savings,10Y_ANNUAL,ANNUAL,10,24,54,155999,127924,5004,85637,218566,140.107308,82.00309,20260511_FWD_LIFESAVING_CreativeFortunePlus_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_plus,創逸致富 (豐裕版),life-savings,10Y_ANNUAL,ANNUAL,10,25,55,155999,155999,5423,85637,247061,158.373451,100.0,20260511_FWD_LIFESAVING_CreativeFortunePlus_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_plus,創逸致富 (豐裕版),life-savings,10Y_ANNUAL,ANNUAL,10,26,56,155999,155999,5858,99525,261383,167.554279,100.0,20260511_FWD_LIFESAVING_CreativeFortunePlus_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_plus,創逸致富 (豐裕版),life-savings,10Y_ANNUAL,ANNUAL,10,27,57,155999,155999,6309,116884,279193,178.971019,100.0,20260511_FWD_LIFESAVING_CreativeFortunePlus_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_plus,創逸致富 (豐裕版),life-savings,10Y_ANNUAL,ANNUAL,10,28,58,155999,155999,6777,137715,300492,192.624312,100.0,20260511_FWD_LIFESAVING_CreativeFortunePlus_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_plus,創逸致富 (豐裕版),life-savings,10Y_ANNUAL,ANNUAL,10,29,59,155999,155999,7262,159703,322966,207.030814,100.0,20260511_FWD_LIFESAVING_CreativeFortunePlus_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_plus,創逸致富 (豐裕版),life-savings,10Y_ANNUAL,ANNUAL,10,30,60,155999,155999,7882,185163,349045,223.748229,100.0,20260511_FWD_LIFESAVING_CreativeFortunePlus_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_plus,創逸致富 (豐裕版),life-savings,10Y_ANNUAL,ANNUAL,10,31,61,155999,155999,8756,200207,364964,233.952782,100.0,20260511_FWD_LIFESAVING_CreativeFortunePlus_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_plus,創逸致富 (豐裕版),life-savings,10Y_ANNUAL,ANNUAL,10,32,62,155999,155999,9779,215252,381031,244.252207,100.0,20260511_FWD_LIFESAVING_CreativeFortunePlus_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_plus,創逸致富 (豐裕版),life-savings,10Y_ANNUAL,ANNUAL,10,33,63,155999,155999,10840,230296,397137,254.576632,100.0,20260511_FWD_LIFESAVING_CreativeFortunePlus_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_plus,創逸致富 (豐裕版),life-savings,10Y_ANNUAL,ANNUAL,10,34,64,155999,155999,12057,247655,415712,266.48376,100.0,20260511_FWD_LIFESAVING_CreativeFortunePlus_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_plus,創逸致富 (豐裕版),life-savings,10Y_ANNUAL,ANNUAL,10,35,65,155999,155999,13435,266172,435607,279.237046,100.0,20260511_FWD_LIFESAVING_CreativeFortunePlus_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_plus,創逸致富 (豐裕版),life-savings,10Y_ANNUAL,ANNUAL,10,36,66,155999,155999,14864,284688,455553,292.023026,100.0,20260511_FWD_LIFESAVING_CreativeFortunePlus_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_plus,創逸致富 (豐裕版),life-savings,10Y_ANNUAL,ANNUAL,10,37,67,155999,155999,16463,305519,477982,306.400682,100.0,20260511_FWD_LIFESAVING_CreativeFortunePlus_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_plus,創逸致富 (豐裕版),life-savings,10Y_ANNUAL,ANNUAL,10,38,68,155999,155999,18238,327507,501745,321.633472,100.0,20260511_FWD_LIFESAVING_CreativeFortunePlus_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_plus,創逸致富 (豐裕版),life-savings,10Y_ANNUAL,ANNUAL,10,39,69,155999,155999,20195,350652,526848,337.725242,100.0,20260511_FWD_LIFESAVING_CreativeFortunePlus_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_plus,創逸致富 (豐裕版),life-savings,10Y_ANNUAL,ANNUAL,10,40,70,155999,155999,22341,374955,553296,354.679197,100.0,20260511_FWD_LIFESAVING_CreativeFortunePlus_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_plus,創逸致富 (豐裕版),life-savings,10Y_ANNUAL,ANNUAL,10,41,71,155999,155999,24567,407359,587926,376.878057,100.0,20260511_FWD_LIFESAVING_CreativeFortunePlus_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_plus,創逸致富 (豐裕版),life-savings,10Y_ANNUAL,ANNUAL,10,42,72,155999,155999,26877,442077,624954,400.614107,100.0,20260511_FWD_LIFESAVING_CreativeFortunePlus_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_plus,創逸致富 (豐裕版),life-savings,10Y_ANNUAL,ANNUAL,10,43,73,155999,155999,29274,480267,665541,426.631581,100.0,20260511_FWD_LIFESAVING_CreativeFortunePlus_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_plus,創逸致富 (豐裕版),life-savings,10Y_ANNUAL,ANNUAL,10,44,74,155999,155999,31876,521928,709805,455.006122,100.0,20260511_FWD_LIFESAVING_CreativeFortunePlus_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_plus,創逸致富 (豐裕版),life-savings,10Y_ANNUAL,ANNUAL,10,45,75,155999,155999,34923,569376,760300,487.374919,100.0,20260511_FWD_LIFESAVING_CreativeFortunePlus_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_plus,創逸致富 (豐裕版),life-savings,10Y_ANNUAL,ANNUAL,10,46,76,155999,155999,38200,616824,811025,519.891153,100.0,20260511_FWD_LIFESAVING_CreativeFortunePlus_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_plus,創逸致富 (豐裕版),life-savings,10Y_ANNUAL,ANNUAL,10,47,77,155999,155999,41716,671216,868932,557.011263,100.0,20260511_FWD_LIFESAVING_CreativeFortunePlus_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_plus,創逸致富 (豐裕版),life-savings,10Y_ANNUAL,ANNUAL,10,48,78,155999,155999,45595,730237,931832,597.332034,100.0,20260511_FWD_LIFESAVING_CreativeFortunePlus_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_plus,創逸致富 (豐裕版),life-savings,10Y_ANNUAL,ANNUAL,10,49,79,155999,155999,49851,795044,1000895,641.603472,100.0,20260511_FWD_LIFESAVING_CreativeFortunePlus_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_plus,創逸致富 (豐裕版),life-savings,10Y_ANNUAL,ANNUAL,10,50,80,155999,155999,54382,865637,1076020,689.760832,100.0,20260511_FWD_LIFESAVING_CreativeFortunePlus_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_plus,創逸致富 (豐裕版),life-savings,10Y_ANNUAL,ANNUAL,10,51,81,155999,155999,59198,911928,1127127,722.521939,100.0,20260511_FWD_LIFESAVING_CreativeFortunePlus_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_plus,創逸致富 (豐裕版),life-savings,10Y_ANNUAL,ANNUAL,10,52,82,155999,155999,64196,959376,1179573,756.141386,100.0,20260511_FWD_LIFESAVING_CreativeFortunePlus_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_plus,創逸致富 (豐裕版),life-savings,10Y_ANNUAL,ANNUAL,10,53,83,155999,155999,69381,1010296,1235677,792.105719,100.0,20260511_FWD_LIFESAVING_CreativeFortunePlus_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_plus,創逸致富 (豐裕版),life-savings,10Y_ANNUAL,ANNUAL,10,54,84,155999,155999,74760,1063531,1294291,829.679036,100.0,20260511_FWD_LIFESAVING_CreativeFortunePlus_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_plus,創逸致富 (豐裕版),life-savings,10Y_ANNUAL,ANNUAL,10,55,85,155999,155999,80341,1120237,1356578,869.606856,100.0,20260511_FWD_LIFESAVING_CreativeFortunePlus_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_plus,創逸致富 (豐裕版),life-savings,10Y_ANNUAL,ANNUAL,10,56,86,155999,155999,86131,1179258,1421389,911.152636,100.0,20260511_FWD_LIFESAVING_CreativeFortunePlus_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_plus,創逸致富 (豐裕版),life-savings,10Y_ANNUAL,ANNUAL,10,57,87,155999,155999,92138,1241750,1489889,955.063173,100.0,20260511_FWD_LIFESAVING_CreativeFortunePlus_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_plus,創逸致富 (豐裕版),life-savings,10Y_ANNUAL,ANNUAL,10,58,88,155999,155999,98371,1305400,1559772,999.860256,100.0,20260511_FWD_LIFESAVING_CreativeFortunePlus_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_plus,創逸致富 (豐裕版),life-savings,10Y_ANNUAL,ANNUAL,10,59,89,155999,155999,104838,1374836,1635674,1048.515696,100.0,20260511_FWD_LIFESAVING_CreativeFortunePlus_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_plus,創逸致富 (豐裕版),life-savings,10Y_ANNUAL,ANNUAL,10,60,90,155999,155999,111546,1447744,1715291,1099.552561,100.0,20260511_FWD_LIFESAVING_CreativeFortunePlus_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_plus,創逸致富 (豐裕版),life-savings,10Y_ANNUAL,ANNUAL,10,61,91,155999,155999,118507,1525281,1799789,1153.718293,100.0,20260511_FWD_LIFESAVING_CreativeFortunePlus_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_plus,創逸致富 (豐裕版),life-savings,10Y_ANNUAL,ANNUAL,10,62,92,155999,155999,125728,1606290,1888019,1210.276348,100.0,20260511_FWD_LIFESAVING_CreativeFortunePlus_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_plus,創逸致富 (豐裕版),life-savings,10Y_ANNUAL,ANNUAL,10,63,93,155999,155999,133221,1691928,1981149,1269.975449,100.0,20260511_FWD_LIFESAVING_CreativeFortunePlus_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_plus,創逸致富 (豐裕版),life-savings,10Y_ANNUAL,ANNUAL,10,64,94,155999,155999,140994,1781038,2078032,1332.080334,100.0,20260511_FWD_LIFESAVING_CreativeFortunePlus_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_plus,創逸致富 (豐裕版),life-savings,10Y_ANNUAL,ANNUAL,10,65,95,155999,155999,149059,1875934,2180993,1398.081398,100.0,20260511_FWD_LIFESAVING_CreativeFortunePlus_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_plus,創逸致富 (豐裕版),life-savings,10Y_ANNUAL,ANNUAL,10,66,96,155999,155999,157426,1975459,2288886,1467.244021,100.0,20260511_FWD_LIFESAVING_CreativeFortunePlus_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_plus,創逸致富 (豐裕版),life-savings,10Y_ANNUAL,ANNUAL,10,67,97,155999,155999,166107,2079614,2401721,1539.574613,100.0,20260511_FWD_LIFESAVING_CreativeFortunePlus_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_plus,創逸致富 (豐裕版),life-savings,10Y_ANNUAL,ANNUAL,10,68,98,155999,155999,175113,2184925,2516039,1612.855852,100.0,20260511_FWD_LIFESAVING_CreativeFortunePlus_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_plus,創逸致富 (豐裕版),life-savings,10Y_ANNUAL,ANNUAL,10,69,99,155999,155999,184457,2308753,2649211,1698.223066,100.0,20260511_FWD_LIFESAVING_CreativeFortunePlus_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_plus,創逸致富 (豐裕版),life-savings,10Y_ANNUAL,ANNUAL,10,70,100,155999,155999,194268,2422166,2772434,1777.212674,100.0,20260511_FWD_LIFESAVING_CreativeFortunePlus_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_plus,創逸致富 (豐裕版),life-savings,10Y_ANNUAL,ANNUAL,10,71,101,155999,155999,204909,2541364,2902274,1860.443977,100.0,20260511_FWD_LIFESAVING_CreativeFortunePlus_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_plus,創逸致富 (豐裕版),life-savings,10Y_ANNUAL,ANNUAL,10,72,102,155999,155999,215949,2665192,3037142,1946.898378,100.0,20260511_FWD_LIFESAVING_CreativeFortunePlus_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_plus,創逸致富 (豐裕版),life-savings,10Y_ANNUAL,ANNUAL,10,73,103,155999,155999,227403,2795964,3179368,2038.069475,100.0,20260511_FWD_LIFESAVING_CreativeFortunePlus_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_plus,創逸致富 (豐裕版),life-savings,10Y_ANNUAL,ANNUAL,10,74,104,155999,155999,239287,2933679,3328966,2133.966243,100.0,20260511_FWD_LIFESAVING_CreativeFortunePlus_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_plus,創逸致富 (豐裕版),life-savings,10Y_ANNUAL,ANNUAL,10,75,105,155999,155999,251616,3077180,3484797,2233.85855,100.0,20260511_FWD_LIFESAVING_CreativeFortunePlus_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_plus,創逸致富 (豐裕版),life-savings,10Y_ANNUAL,ANNUAL,10,76,106,155999,155999,264408,3227626,3648034,2338.498324,100.0,20260511_FWD_LIFESAVING_CreativeFortunePlus_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_plus,創逸致富 (豐裕版),life-savings,10Y_ANNUAL,ANNUAL,10,77,107,155999,155999,277679,3386172,3819851,2448.638132,100.0,20260511_FWD_LIFESAVING_CreativeFortunePlus_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_plus,創逸致富 (豐裕版),life-savings,10Y_ANNUAL,ANNUAL,10,78,108,155999,155999,291448,3551661,3999110,2563.548484,100.0,20260511_FWD_LIFESAVING_CreativeFortunePlus_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_plus,創逸致富 (豐裕版),life-savings,10Y_ANNUAL,ANNUAL,10,79,109,155999,155999,305734,3726409,4188143,2684.724261,100.0,20260511_FWD_LIFESAVING_CreativeFortunePlus_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_plus,創逸致富 (豐裕版),life-savings,10Y_ANNUAL,ANNUAL,10,80,110,155999,155999,320555,3908100,4384656,2810.69494,100.0,20260511_FWD_LIFESAVING_CreativeFortunePlus_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_plus,創逸致富 (豐裕版),life-savings,10Y_ANNUAL,ANNUAL,10,81,111,155999,155999,335932,4100207,4592140,2943.698357,100.0,20260511_FWD_LIFESAVING_CreativeFortunePlus_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_plus,創逸致富 (豐裕版),life-savings,10Y_ANNUAL,ANNUAL,10,82,112,155999,155999,351885,4301572,4809458,3083.00566,100.0,20260511_FWD_LIFESAVING_CreativeFortunePlus_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_plus,創逸致富 (豐裕版),life-savings,10Y_ANNUAL,ANNUAL,10,83,113,155999,155999,368437,4508723,5033161,3226.405938,100.0,20260511_FWD_LIFESAVING_CreativeFortunePlus_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_plus,創逸致富 (豐裕版),life-savings,10Y_ANNUAL,ANNUAL,10,84,114,155999,155999,385610,4734391,5276001,3382.073603,100.0,20260511_FWD_LIFESAVING_CreativeFortunePlus_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_plus,創逸致富 (豐裕版),life-savings,10Y_ANNUAL,ANNUAL,10,85,115,155999,155999,403426,4964688,5524115,3541.122058,100.0,20260511_FWD_LIFESAVING_CreativeFortunePlus_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_plus,創逸致富 (豐裕版),life-savings,10Y_ANNUAL,ANNUAL,10,86,116,155999,155999,421911,5206557,5784469,3708.016718,100.0,20260511_FWD_LIFESAVING_CreativeFortunePlus_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_plus,創逸致富 (豐裕版),life-savings,10Y_ANNUAL,ANNUAL,10,87,117,155999,155999,441089,5454213,6051302,3879.064609,100.0,20260511_FWD_LIFESAVING_CreativeFortunePlus_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_plus,創逸致富 (豐裕版),life-savings,10Y_ANNUAL,ANNUAL,10,88,118,155999,155999,460986,5720385,6337371,4062.443349,100.0,20260511_FWD_LIFESAVING_CreativeFortunePlus_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_plus,創逸致富 (豐裕版),life-savings,10Y_ANNUAL,ANNUAL,10,89,119,155999,155999,481629,6000444,6638074,4255.202918,100.0,20260511_FWD_LIFESAVING_CreativeFortunePlus_PREMIUM15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_creative_fortune_plus,創逸致富 (豐裕版),life-savings,10Y_ANNUAL,ANNUAL,10,90,120,155999,155999,503161,6293234,6952396,4456.692671,100.0,20260511_FWD_LIFESAVING_CreativeFortunePlus_PREMIUM15600_ANNUAL_10pay.pdf
