capture_date,insurer,product_family_id,product_name_zh,category,comparison_bucket,payment_mode,payment_term_years,policy_year,age,total_paid,guaranteed_cash_value,reversionary_bonus_cash_value,terminal_bonus_cash_value,total_surrender_value,surrender_to_paid_pct,guaranteed_to_paid_pct,pdf_file
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,5Y_MONTHLY,MONTHLY,5,77,107,77997,88920,177809,7891551,8158281,10459.736913,114.004385,20260511_FWD_SAVING_FortuneWorldII_TARGET1300_ACTUAL1299.96_MONTHLY_5pay_STANDARD_ROUNDED.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,5Y_MONTHLY,MONTHLY,5,78,108,77997,89365,180964,8418237,8688568,11139.61819,114.57492,20260511_FWD_SAVING_FortuneWorldII_TARGET1300_ACTUAL1299.96_MONTHLY_5pay_STANDARD_ROUNDED.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,5Y_MONTHLY,MONTHLY,5,79,109,77997,89662,184145,8979517,9253325,11863.693475,114.955703,20260511_FWD_SAVING_FortuneWorldII_TARGET1300_ACTUAL1299.96_MONTHLY_5pay_STANDARD_ROUNDED.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,5Y_MONTHLY,MONTHLY,5,80,110,77997,90108,187352,9577325,9854785,12634.825698,115.52752,20260511_FWD_SAVING_FortuneWorldII_TARGET1300_ACTUAL1299.96_MONTHLY_5pay_STANDARD_ROUNDED.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,5Y_MONTHLY,MONTHLY,5,81,111,77997,90553,190584,10214219,10495356,13456.102158,116.098055,20260511_FWD_SAVING_FortuneWorldII_TARGET1300_ACTUAL1299.96_MONTHLY_5pay_STANDARD_ROUNDED.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,5Y_MONTHLY,MONTHLY,5,82,112,77997,90850,193842,10892855,11177548,14330.740926,116.478839,20260511_FWD_SAVING_FortuneWorldII_TARGET1300_ACTUAL1299.96_MONTHLY_5pay_STANDARD_ROUNDED.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,5Y_MONTHLY,MONTHLY,5,83,113,77997,91295,197126,11615677,11904098,15262.251112,117.049374,20260511_FWD_SAVING_FortuneWorldII_TARGET1300_ACTUAL1299.96_MONTHLY_5pay_STANDARD_ROUNDED.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,5Y_MONTHLY,MONTHLY,5,84,114,77997,91741,200436,12385686,12677864,16254.29696,117.621191,20260511_FWD_SAVING_FortuneWorldII_TARGET1300_ACTUAL1299.96_MONTHLY_5pay_STANDARD_ROUNDED.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,5Y_MONTHLY,MONTHLY,5,85,115,77997,92037,203773,13206105,13501917,17310.815801,118.000692,20260511_FWD_SAVING_FortuneWorldII_TARGET1300_ACTUAL1299.96_MONTHLY_5pay_STANDARD_ROUNDED.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,5Y_MONTHLY,MONTHLY,5,86,116,77997,92483,207136,14079924,14379544,18436.021898,118.572509,20260511_FWD_SAVING_FortuneWorldII_TARGET1300_ACTUAL1299.96_MONTHLY_5pay_STANDARD_ROUNDED.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,5Y_MONTHLY,MONTHLY,5,87,117,77997,92928,210527,15010768,15314224,19634.375681,119.143044,20260511_FWD_SAVING_FortuneWorldII_TARGET1300_ACTUAL1299.96_MONTHLY_5pay_STANDARD_ROUNDED.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,5Y_MONTHLY,MONTHLY,5,88,118,77997,93225,213944,16002464,16309634,20910.591433,119.523828,20260511_FWD_SAVING_FortuneWorldII_TARGET1300_ACTUAL1299.96_MONTHLY_5pay_STANDARD_ROUNDED.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,5Y_MONTHLY,MONTHLY,5,89,119,77997,93670,217389,17058710,17369771,22269.79371,120.094363,20260511_FWD_SAVING_FortuneWorldII_TARGET1300_ACTUAL1299.96_MONTHLY_5pay_STANDARD_ROUNDED.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,5Y_MONTHLY,MONTHLY,5,90,120,77997,93967,220861,18183970,18498800,23717.322461,120.475146,20260511_FWD_SAVING_FortuneWorldII_TARGET1300_ACTUAL1299.96_MONTHLY_5pay_STANDARD_ROUNDED.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,5Y_MONTHLY,MONTHLY,5,91,121,77997,94710,224362,19382158,19701230,25258.958678,121.427747,20260511_FWD_SAVING_FortuneWorldII_TARGET1300_ACTUAL1299.96_MONTHLY_5pay_STANDARD_ROUNDED.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,5Y_MONTHLY,MONTHLY,5,92,122,77997,95155,227890,20658762,20981807,26900.78721,121.998282,20260511_FWD_SAVING_FortuneWorldII_TARGET1300_ACTUAL1299.96_MONTHLY_5pay_STANDARD_ROUNDED.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,5Y_MONTHLY,MONTHLY,5,93,123,77997,95749,231446,22018433,22345629,28649.344206,122.75985,20260511_FWD_SAVING_FortuneWorldII_TARGET1300_ACTUAL1299.96_MONTHLY_5pay_STANDARD_ROUNDED.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,5Y_MONTHLY,MONTHLY,5,94,124,77997,96194,235031,23466863,23798089,30511.544034,123.330385,20260511_FWD_SAVING_FortuneWorldII_TARGET1300_ACTUAL1299.96_MONTHLY_5pay_STANDARD_ROUNDED.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,5Y_MONTHLY,MONTHLY,5,95,125,77997,96565,238645,25009757,25344967,32494.797236,123.806044,20260511_FWD_SAVING_FortuneWorldII_TARGET1300_ACTUAL1299.96_MONTHLY_5pay_STANDARD_ROUNDED.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,5Y_MONTHLY,MONTHLY,5,96,126,77997,96936,242287,26653166,26992390,34606.959242,124.281703,20260511_FWD_SAVING_FortuneWorldII_TARGET1300_ACTUAL1299.96_MONTHLY_5pay_STANDARD_ROUNDED.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,5Y_MONTHLY,MONTHLY,5,97,127,77997,97382,245959,28403562,28746903,36856.421401,124.85352,20260511_FWD_SAVING_FortuneWorldII_TARGET1300_ACTUAL1299.96_MONTHLY_5pay_STANDARD_ROUNDED.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,5Y_MONTHLY,MONTHLY,5,98,128,77997,97827,249660,30267965,30615452,39252.089183,125.424055,20260511_FWD_SAVING_FortuneWorldII_TARGET1300_ACTUAL1299.96_MONTHLY_5pay_STANDARD_ROUNDED.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,5Y_MONTHLY,MONTHLY,5,99,129,77997,98272,253390,32253784,32605447,41803.462954,125.99459,20260511_FWD_SAVING_FortuneWorldII_TARGET1300_ACTUAL1299.96_MONTHLY_5pay_STANDARD_ROUNDED.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,5Y_MONTHLY,MONTHLY,5,100,130,77997,98866,257151,34368790,34724807,44520.695668,126.756157,20260511_FWD_SAVING_FortuneWorldII_TARGET1300_ACTUAL1299.96_MONTHLY_5pay_STANDARD_ROUNDED.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,5Y_MONTHLY,MONTHLY,5,101,131,77997,99183,260941,36621794,36981919,47414.540303,127.162583,20260511_FWD_SAVING_FortuneWorldII_TARGET1300_ACTUAL1299.96_MONTHLY_5pay_STANDARD_ROUNDED.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,5Y_MONTHLY,MONTHLY,5,102,132,77997,99502,264762,39021477,39385741,50496.481916,127.571573,20260511_FWD_SAVING_FortuneWorldII_TARGET1300_ACTUAL1299.96_MONTHLY_5pay_STANDARD_ROUNDED.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,5Y_MONTHLY,MONTHLY,5,103,133,77997,99821,268613,41577386,41945821,53778.762004,127.980563,20260511_FWD_SAVING_FortuneWorldII_TARGET1300_ACTUAL1299.96_MONTHLY_5pay_STANDARD_ROUNDED.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,5Y_MONTHLY,MONTHLY,5,104,134,77997,100141,272495,44299661,44672299,57274.381066,128.390836,20260511_FWD_SAVING_FortuneWorldII_TARGET1300_ACTUAL1299.96_MONTHLY_5pay_STANDARD_ROUNDED.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,5Y_MONTHLY,MONTHLY,5,105,135,77997,100463,276409,47199121,47575993,60997.208867,128.803672,20260511_FWD_SAVING_FortuneWorldII_TARGET1300_ACTUAL1299.96_MONTHLY_5pay_STANDARD_ROUNDED.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,5Y_MONTHLY,MONTHLY,5,106,136,77997,100785,280353,50287291,50668431,64962.025463,129.216508,20260511_FWD_SAVING_FortuneWorldII_TARGET1300_ACTUAL1299.96_MONTHLY_5pay_STANDARD_ROUNDED.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,5Y_MONTHLY,MONTHLY,5,107,137,77997,101109,284329,53576450,53961889,69184.569919,129.631909,20260511_FWD_SAVING_FortuneWorldII_TARGET1300_ACTUAL1299.96_MONTHLY_5pay_STANDARD_ROUNDED.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,5Y_MONTHLY,MONTHLY,5,108,138,77997,101433,288337,57079640,57469411,73681.565958,130.04731,20260511_FWD_SAVING_FortuneWorldII_TARGET1300_ACTUAL1299.96_MONTHLY_5pay_STANDARD_ROUNDED.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_ANNUAL,ANNUAL,10,1,31,15600,0,0,0,0,0.0,0.0,20260511_FWD_SAVING_FortuneWorldII_USD15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_ANNUAL,ANNUAL,10,2,32,31200,0,296,0,296,0.948718,0.0,20260511_FWD_SAVING_FortuneWorldII_USD15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_ANNUAL,ANNUAL,10,3,33,46800,4168,3262,6645,14077,30.07906,8.905983,20260511_FWD_SAVING_FortuneWorldII_USD15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_ANNUAL,ANNUAL,10,4,34,62400,11704,6252,7332,25288,40.525641,18.75641,20260511_FWD_SAVING_FortuneWorldII_USD15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_ANNUAL,ANNUAL,10,5,35,78000,21805,9266,8268,39340,50.435897,27.955128,20260511_FWD_SAVING_FortuneWorldII_USD15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_ANNUAL,ANNUAL,10,6,36,93600,24584,12305,12573,49463,52.845085,26.264957,20260511_FWD_SAVING_FortuneWorldII_USD15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_ANNUAL,ANNUAL,10,7,37,109200,35397,15367,16879,67644,61.945055,32.414835,20260511_FWD_SAVING_FortuneWorldII_USD15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_ANNUAL,ANNUAL,10,8,38,124800,46151,18454,22729,87335,69.979968,36.979968,20260511_FWD_SAVING_FortuneWorldII_USD15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_ANNUAL,ANNUAL,10,9,39,140400,71169,21566,47876,140611,100.150285,50.690171,20260511_FWD_SAVING_FortuneWorldII_USD15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_ANNUAL,ANNUAL,10,10,40,156000,88389,24702,54147,167239,107.204487,56.659615,20260511_FWD_SAVING_FortuneWorldII_USD15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_ANNUAL,ANNUAL,10,11,41,156000,88697,27864,60933,177495,113.778846,56.857051,20260511_FWD_SAVING_FortuneWorldII_USD15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_ANNUAL,ANNUAL,10,12,42,156000,96720,31051,67501,195272,125.174359,62.0,20260511_FWD_SAVING_FortuneWorldII_USD15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_ANNUAL,ANNUAL,10,13,43,156000,102312,34263,77500,214076,137.228205,65.584615,20260511_FWD_SAVING_FortuneWorldII_USD15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_ANNUAL,ANNUAL,10,14,44,156000,108090,37501,86626,232218,148.857692,69.288462,20260511_FWD_SAVING_FortuneWorldII_USD15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_ANNUAL,ANNUAL,10,15,45,156000,113316,40765,89154,243235,155.919872,72.638462,20260511_FWD_SAVING_FortuneWorldII_USD15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_ANNUAL,ANNUAL,10,16,46,156000,117525,44055,92851,254432,163.097436,75.336538,20260511_FWD_SAVING_FortuneWorldII_USD15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_ANNUAL,ANNUAL,10,17,47,156000,121875,47372,106048,275296,176.471795,78.125,20260511_FWD_SAVING_FortuneWorldII_USD15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_ANNUAL,ANNUAL,10,18,48,156000,126134,50715,123567,300417,192.575,80.855128,20260511_FWD_SAVING_FortuneWorldII_USD15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_ANNUAL,ANNUAL,10,19,49,156000,130302,54084,146468,330855,212.086538,83.526923,20260511_FWD_SAVING_FortuneWorldII_USD15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_ANNUAL,ANNUAL,10,20,50,156000,134610,57481,184922,377014,241.675641,86.288462,20260511_FWD_SAVING_FortuneWorldII_USD15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_ANNUAL,ANNUAL,10,21,51,156000,139083,60905,199430,399418,256.037179,89.155769,20260511_FWD_SAVING_FortuneWorldII_USD15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_ANNUAL,ANNUAL,10,22,52,156000,143487,64356,215373,423217,271.292949,91.978846,20260511_FWD_SAVING_FortuneWorldII_USD15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_ANNUAL,ANNUAL,10,23,53,156000,147800,67835,233048,448684,287.617949,94.74359,20260511_FWD_SAVING_FortuneWorldII_USD15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_ANNUAL,ANNUAL,10,24,54,156000,156304,71342,250489,478135,306.496795,100.194872,20260511_FWD_SAVING_FortuneWorldII_USD15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_ANNUAL,ANNUAL,10,25,55,156000,157284,74876,278319,510480,327.230769,100.823077,20260511_FWD_SAVING_FortuneWorldII_USD15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_ANNUAL,ANNUAL,10,26,56,156000,158364,78439,316648,553453,354.777564,101.515385,20260511_FWD_SAVING_FortuneWorldII_USD15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_ANNUAL,ANNUAL,10,27,57,156000,159548,82031,347880,589460,377.858974,102.274359,20260511_FWD_SAVING_FortuneWorldII_USD15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_ANNUAL,ANNUAL,10,28,58,156000,160486,85651,385912,632051,405.160897,102.875641,20260511_FWD_SAVING_FortuneWorldII_USD15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_ANNUAL,ANNUAL,10,29,59,156000,160794,89300,428251,678346,434.837179,103.073077,20260511_FWD_SAVING_FortuneWorldII_USD15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_ANNUAL,ANNUAL,10,30,60,156000,161103,92979,471088,725171,464.853205,103.271154,20260511_FWD_SAVING_FortuneWorldII_USD15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_ANNUAL,ANNUAL,10,31,61,156000,161413,96687,519542,777642,498.488462,103.469872,20260511_FWD_SAVING_FortuneWorldII_USD15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_ANNUAL,ANNUAL,10,32,62,156000,161723,100424,567996,830144,532.14359,103.66859,20260511_FWD_SAVING_FortuneWorldII_USD15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_ANNUAL,ANNUAL,10,33,63,156000,162622,104192,619710,886524,568.284615,104.244872,20260511_FWD_SAVING_FortuneWorldII_USD15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_ANNUAL,ANNUAL,10,34,64,156000,163524,107989,675573,947087,607.107051,104.823077,20260511_FWD_SAVING_FortuneWorldII_USD15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_ANNUAL,ANNUAL,10,35,65,156000,164429,111817,735914,1012161,648.821154,105.403205,20260511_FWD_SAVING_FortuneWorldII_USD15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_ANNUAL,ANNUAL,10,36,66,156000,165042,115676,801403,1082121,693.667308,105.796154,20260511_FWD_SAVING_FortuneWorldII_USD15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_ANNUAL,ANNUAL,10,37,67,156000,166249,119565,867952,1153767,739.594231,106.569872,20260511_FWD_SAVING_FortuneWorldII_USD15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_ANNUAL,ANNUAL,10,38,68,156000,167459,123486,955281,1246227,798.863462,107.345513,20260511_FWD_SAVING_FortuneWorldII_USD15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_ANNUAL,ANNUAL,10,39,69,156000,168078,127437,1047399,1342916,860.84359,107.742308,20260511_FWD_SAVING_FortuneWorldII_USD15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_ANNUAL,ANNUAL,10,40,70,156000,169532,131421,1142356,1443311,925.199359,108.674359,20260511_FWD_SAVING_FortuneWorldII_USD15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_ANNUAL,ANNUAL,10,41,71,156000,169946,135436,1252102,1557486,998.388462,108.939744,20260511_FWD_SAVING_FortuneWorldII_USD15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_ANNUAL,ANNUAL,10,42,72,156000,170359,139484,1354189,1664033,1066.687821,109.204487,20260511_FWD_SAVING_FortuneWorldII_USD15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_ANNUAL,ANNUAL,10,43,73,156000,170773,143564,1463872,1778210,1139.878205,109.469872,20260511_FWD_SAVING_FortuneWorldII_USD15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_ANNUAL,ANNUAL,10,44,74,156000,171187,147676,1581699,1900563,1218.309615,109.735256,20260511_FWD_SAVING_FortuneWorldII_USD15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_ANNUAL,ANNUAL,10,45,75,156000,171600,151822,1708293,2031716,1302.382051,110.0,20260511_FWD_SAVING_FortuneWorldII_USD15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_ANNUAL,ANNUAL,10,46,76,156000,172014,156000,1835761,2163776,1387.035897,110.265385,20260511_FWD_SAVING_FortuneWorldII_USD15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_ANNUAL,ANNUAL,10,47,77,156000,172428,160212,1971777,2304418,1477.191026,110.530769,20260511_FWD_SAVING_FortuneWorldII_USD15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_ANNUAL,ANNUAL,10,48,78,156000,173083,164458,2116670,2454212,1573.212821,110.950641,20260511_FWD_SAVING_FortuneWorldII_USD15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_ANNUAL,ANNUAL,10,49,79,156000,173558,168738,2271438,2613734,1675.470513,111.255128,20260511_FWD_SAVING_FortuneWorldII_USD15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_ANNUAL,ANNUAL,10,50,80,156000,174033,173051,2436548,2783633,1784.380128,111.559615,20260511_FWD_SAVING_FortuneWorldII_USD15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_ANNUAL,ANNUAL,10,51,81,156000,174508,177400,2612656,2964565,1900.362179,111.864103,20260511_FWD_SAVING_FortuneWorldII_USD15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_ANNUAL,ANNUAL,10,52,82,156000,174983,181783,2800496,3157263,2023.886538,112.16859,20260511_FWD_SAVING_FortuneWorldII_USD15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_ANNUAL,ANNUAL,10,53,83,156000,175459,186201,3000831,3362492,2155.44359,112.473718,20260511_FWD_SAVING_FortuneWorldII_USD15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_ANNUAL,ANNUAL,10,54,84,156000,176238,190655,3214161,3581055,2295.548077,112.973077,20260511_FWD_SAVING_FortuneWorldII_USD15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_ANNUAL,ANNUAL,10,55,85,156000,176714,195144,3441952,3813811,2444.750641,113.278205,20260511_FWD_SAVING_FortuneWorldII_USD15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_ANNUAL,ANNUAL,10,56,86,156000,177190,199669,3684860,4061720,2603.666667,113.583333,20260511_FWD_SAVING_FortuneWorldII_USD15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_ANNUAL,ANNUAL,10,57,87,156000,177666,204231,3943836,4325734,2772.90641,113.888462,20260511_FWD_SAVING_FortuneWorldII_USD15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_ANNUAL,ANNUAL,10,58,88,156000,178143,208829,4219924,4606896,2953.138462,114.194231,20260511_FWD_SAVING_FortuneWorldII_USD15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_ANNUAL,ANNUAL,10,59,89,156000,178619,213463,4514265,4906348,3145.094872,114.499359,20260511_FWD_SAVING_FortuneWorldII_USD15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_ANNUAL,ANNUAL,10,60,90,156000,179096,218135,4828028,5225260,3349.525641,114.805128,20260511_FWD_SAVING_FortuneWorldII_USD15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_ANNUAL,ANNUAL,10,61,91,156000,179572,222844,5162492,5564909,3567.249359,115.110256,20260511_FWD_SAVING_FortuneWorldII_USD15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_ANNUAL,ANNUAL,10,62,92,156000,180049,227591,5518983,5926624,3799.117949,115.416026,20260511_FWD_SAVING_FortuneWorldII_USD15600_ANNUAL_10pay.pdf
2026-05-11,FWD,fwd_fortune_world_ii,盈聚‧天下 II 保險計劃,savings,10Y_ANNUAL,ANNUAL,10,63,93,156000,180679,232375,5898796,6311851,4046.058333,115.819872,20260511_FWD_SAVING_FortuneWorldII_USD15600_ANNUAL_10pay.pdf
